    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     260        -729.9315        3528.0932         548.0519         919.9107        1417.4644        -693.2192        -103.2283          -0.0206          -2.7191
     261        -729.9316        3528.0932         547.8918         925.3776        1416.6637        -698.3658        -103.4534           3.0106          -1.5158
     262        -729.9318        3528.0932         547.7393         930.6687        1415.9714        -703.4223        -103.7755           5.9726          -0.3458
     263        -729.9320        3528.0932         547.6892         930.1638        1416.5586        -703.6547        -104.1211           5.7447          -0.3371
     264        -729.9323        3528.0932         547.8958         923.6307        1418.5804        -698.5236        -104.3894           1.9063          -1.7311
     265        -729.9326        3528.0932         548.3389         920.6558        1420.2113        -695.8505        -104.6085          -0.3874          -2.6121
     266        -729.9330        3528.0932         548.8502         928.6453        1420.1517        -702.2466        -104.9739           3.2585          -1.1692
     267        -729.9333        3528.0932         549.2508         934.2545        1420.7970        -707.2990        -105.7438           5.9454           0.1283
     268        -729.9340        3528.0932         549.3488         924.6714        1423.8929        -700.5182        -106.2652           0.3600          -1.7823
     269        -729.9346        3528.0932         549.3040         931.6836        1423.8879        -707.6594        -106.7213           2.9891          -0.6737
     270        -729.9354        3528.0932         549.9370         935.6135        1426.4055        -712.2081        -108.2625           4.8639           0.7919
     271        -729.9364        3528.0932         550.9354         924.6214        1430.9485        -702.7636        -108.0847          -3.6303          -2.9980
     272        -729.9374        3528.0932         552.3645         967.2668        1429.2250        -739.3983        -112.6771          20.9246           8.5343
     273        -729.9377        3528.0932         552.6454         853.8033        1447.8733        -643.7404        -106.7269         -46.8500         -22.8071
     274        -729.9390        3528.0932         552.7510         942.8106        1436.0181        -720.5757        -112.6995           5.9753           1.5541
     275        -729.9390        3528.0932         552.9075         941.8763        1436.2552        -719.4091        -112.6189           5.2419           1.1918
     276        -729.9391        3528.0932         553.1440         940.2641        1436.6437        -717.4756        -112.4459           3.9152           0.6020
     277        -729.9391        3528.0932         553.5053         938.5729        1437.1953        -715.2523        -112.2698           2.4597          -0.0748
     278        -729.9391        3528.0932         553.9343         937.4761        1437.7825        -713.4557        -112.1482           1.3672          -0.5939
     279        -729.9391        3528.0932         554.3249         937.4050        1438.2479        -712.6782        -112.1372           0.9727          -0.7447
     280        -729.9392        3528.0932         554.6938         938.5115        1438.6293        -713.0593        -112.2458           1.4626          -0.5406
     281        -729.9393        3528.0932         554.9612         940.3742        1438.8687        -714.3591        -112.4476           2.5479          -0.0450
     282        -729.9393        3528.0932         555.0933         942.4288        1439.0612        -716.2103        -112.7237           3.8928           0.6074
     283        -729.9395        3528.0932         555.1028         943.5505        1439.2260        -717.4680        -112.9886           4.7240           1.0225
     284        -729.9396        3528.0932         554.9699         942.7611        1439.3622        -717.2135        -113.0735           4.3175           0.8369
     285        -729.9397        3528.0932         554.7708         940.4102        1439.5798        -715.6775        -113.0576           2.7298           0.1243
     286        -729.9399        3528.0932         554.6460         938.9847        1439.7656        -714.8123        -113.0387           1.5258          -0.4511
     287        -729.9401        3528.0932         554.7419         940.8578        1440.0267        -716.6589        -113.3243           2.3753           0.0082
     288        -729.9404        3528.0932         555.2040         944.1190        1440.8251        -719.3322        -113.8850           4.1163           0.9128
     289        -729.9408        3528.0932         555.9016         943.4911        1442.3569        -718.1433        -114.2231           3.1510           0.5108
     290        -729.9412        3528.0932         556.4882         942.1019        1443.5192        -716.1564        -114.2411           1.0953          -0.4259
     291        -729.9418        3528.0932         556.7197         947.3655        1443.9921        -721.1983        -114.9781           3.6504           0.8794
