    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     259       -1012.6595        4928.2438         620.6953         659.3153         954.2312         248.5392         -45.8577         124.0038        -197.9228
     260       -1012.6595        4928.2438         620.0370         659.1297         953.7617         247.2198         -46.0844         123.2797        -198.4048
     261       -1012.6598        4928.2438         618.4887         658.6768         952.7928         243.9965         -46.5269         121.6034        -199.4430
     262       -1012.6598        4928.2438         616.3566         658.0865         951.4838         239.4994         -47.1221         119.2609        -200.8695
     263       -1012.6599        4928.2438         614.3636         657.6201         950.1733         235.2974         -47.6895         117.0537        -202.2294
     264       -1012.6601        4928.2438         613.5217         657.6189         949.4153         233.5311         -47.9935         116.0336        -202.9153
     265       -1012.6602        4928.2438         614.5240         658.3280         949.5412         235.7028         -47.8654         116.9692        -202.5256
     266       -1012.6604        4928.2438         617.1523         659.6844         950.4616         241.3108         -47.3557         119.6210        -201.1948
     267       -1012.6607        4928.2438         619.5519         661.0952         951.1713         246.3891         -46.8936         122.0043        -200.0506
     268       -1012.6609        4928.2438         619.2810         661.7946         950.3756         245.6729         -47.0425         121.4844        -200.5725
     269       -1012.6614        4928.2438         616.2718         661.8627         947.9733         238.9794         -47.8113         117.9224        -202.7949
     270       -1012.6619        4928.2438         614.8929         662.8492         946.2385         235.5912         -48.1457         115.9863        -204.1400
     271       -1012.6624        4928.2438         618.4183         665.8737         946.9872         242.3940         -47.2490         119.2281        -202.6937
     272       -1012.6631        4928.2438         620.7745         668.8450         946.9232         246.5553         -46.5947         121.1336        -202.1302
     273       -1012.6639        4928.2438         616.3691         669.7598         942.9155         236.4319         -47.5341         115.6880        -205.6121
     274       -1012.6649        4928.2438         619.2753         673.4088         942.7880         241.6291         -46.6201         118.2206        -204.7888
     275       -1012.6661        4928.2438         620.6895         676.8270         941.6234         243.6180         -46.1666         119.1691        -205.1774
     276       -1012.6675        4928.2438         614.1384         677.3486         935.5038         229.5627         -47.4649         111.3241        -209.9051
     277       -1012.6689        4928.2438         632.9300         686.1522         944.6329         268.0049         -42.7731         132.3592        -200.7300
     278       -1012.6697        4928.2438         576.7664         669.7874         906.3021         154.2098         -55.8795          68.0123        -232.4703
     279       -1012.6711        4928.2438         616.7932         683.0657         931.7897         235.5239         -46.3014         114.1005        -210.8921
     280       -1012.6702        4928.2438         655.2092         695.4376         956.4218         313.7681         -36.9858         158.3333        -190.1050
     281       -1012.6706        4928.2438         645.2242         692.1936         949.9647         293.5143         -39.4434         146.8538        -195.5573
     282       -1012.6711        4928.2438         628.1189         686.6066         938.9371         258.8130         -43.6491         127.1645        -204.8713
     283       -1012.6713        4928.2438         608.6827         680.1994         926.4087         219.4398         -48.3764         104.7772        -215.4080
     284       -1012.6713        4928.2438         609.2127         680.3651         926.7463         220.5269         -48.2497         105.4000        -215.1171
     285       -1012.6712        4928.2438         610.2413         680.6718         927.4092         222.6430         -47.9982         106.5954        -214.5491
     286       -1012.6714        4928.2438         611.7009         681.1298         928.3302         225.6426         -47.6338         108.2896        -213.7522
     287       -1012.6714        4928.2438         613.4866         681.6722         929.4742         229.3132         -47.1942         110.3676        -212.7722
     288       -1012.6714        4928.2438         615.4493         682.2673         930.7266         233.3539         -46.7122         112.6558        -211.6999
     289       -1012.6714        4928.2438         617.4069         682.8590         931.9714         237.3904         -46.2321         114.9380        -210.6256
     290       -1012.6714        4928.2438         619.1326         683.3716         933.0667         240.9596         -45.8087         116.9507        -209.6812
     291       -1012.6714        4928.2438         620.5613         683.7880         933.9704         243.9255         -45.4644         118.6226        -208.9030
     292       -1012.6714        4928.2438         621.4311         684.0218         934.4991         245.7724         -45.2552         119.6547        -208.4286
     293       -1012.6714        4928.2438         621.4973         684.0035         934.5009         245.9874         -45.2484         119.7602        -208.3994
     294       -1012.6716        4928.2438         620.5987         683.6876         933.8692         244.2391         -45.4884         118.7442        -208.9039
     295       -1012.6716        4928.2438         618.7138         683.0548         932.5807         240.5058         -45.9734         116.6006        -209.9409
     296       -1012.6718        4928.2438         616.1982         682.2354         930.8593         235.4998         -46.6191         113.7270        -211.3244
     297       -1012.6718        4928.2438         613.9330         681.5032         929.2621         231.0336         -47.2066         111.1484        -212.5690
     298       -1012.6719        4928.2438         613.0046         681.1980         928.5007         229.3150         -47.4635         110.1334        -213.0876
     299       -1012.6721        4928.2438         614.0906         681.5201         929.0129         231.7390         -47.2209         111.4880        -212.4803
     300       -1012.6722        4928.2438         616.8244         682.3326         930.5712         237.5693         -46.5793         114.7870        -210.9858
     301       -1012.6724        4928.2438         618.9454         682.8841         931.6903         242.2617         -46.0999         117.4421        -209.8231
     302       -1012.6728        4928.2438         617.8747         682.3775         930.6739         240.5726         -46.4292         116.4457        -210.3824
     303       -1012.6732        4928.2438         613.8148         680.9025         927.6104         232.9313         -47.5028         112.0442        -212.5173
     304       -1012.6735        4928.2438         611.8760         680.1824         925.8197         229.6259         -48.0247         110.1908        -213.4841
     305       -1012.6741        4928.2438         615.1159         681.2226         927.3333         236.7917         -47.2468         114.4183        -211.7032
     306       -1012.6746        4928.2438         616.0363         681.5587         927.1790         239.3714         -47.0739         116.0477        -211.2144
     307       -1012.6754        4928.2438         609.8973         679.6320         922.0419         228.0181         -48.6265         109.4906        -214.4215
     308       -1012.6764        4928.2438         612.8990         681.0788         922.7962         234.8219         -47.7035         113.7128        -212.7093
     309       -1012.6774        4928.2438         611.9769         681.7609         920.5339         233.6358         -47.8691         113.2406        -213.3031
     310       -1012.6788        4928.2438         606.7112         680.8163         914.8212         224.4961         -48.7130         108.0006        -215.7033
     311       -1012.6804        4928.2438         620.3851         686.7995         922.4127         251.9432         -45.3876         125.2112        -209.1517
     312       -1012.6814        4928.2438         569.8681         670.1956         881.9622         157.4466         -56.4646          67.2988        -233.0487
     313       -1012.6826        4928.2438         608.1198         683.7435         910.6271         229.9887         -47.8091         112.3230        -215.0650
     314       -1012.6818        4928.2438         642.0980         695.5438         936.1805         294.5695         -40.0507         152.5018        -199.0663
     315       -1012.6823        4928.2438         632.6347         692.3041         928.9825         276.6174         -42.2770         141.3427        -203.6118
     316       -1012.6826        4928.2438         616.4852         686.7590         916.7059         245.9909         -46.0599         122.2928        -211.3381
     317       -1012.6827        4928.2438         598.3389         680.4548         902.9123         211.6497         -50.2477         100.8986        -219.9533
     318       -1012.6827        4928.2438         598.9189         680.6575         903.3491         212.7502         -50.1108         101.5736        -219.6767
     319       -1012.6827        4928.2438         600.0105         681.0157         904.1671         214.8487         -49.8450         102.8792        -219.1425
     320       -1012.6828        4928.2438         601.5731         681.5395         905.3373         217.8424         -49.4742         104.7333        -218.3900
     321       -1012.6828        4928.2438         603.4705         682.1678         906.7611         221.4824         -49.0234         106.9868        -217.4716
     322       -1012.6827        4928.2438         605.5551         682.8676         908.3207         225.4771         -48.5248         109.4622        -216.4725
     323       -1012.6828        4928.2438         607.6009         683.5473         909.8538         229.4016         -48.0377         111.9030        -215.4847
     324       -1012.6829        4928.2438         609.3945         684.1559         911.1876         232.8398         -47.6139         114.0336        -214.6327
     325       -1012.6829        4928.2438         610.8416         684.6473         912.2426         235.6350         -47.2713         115.7752        -213.9397
     326       -1012.6829        4928.2438         611.6738         684.9398         912.8224         237.2592         -47.0885         116.7887        -213.5627
     327       -1012.6829        4928.2438         611.6495         684.9512         912.7466         237.2509         -47.1103         116.7851        -213.5984
     328       -1012.6831        4928.2438         610.5810         684.6248         911.8497         235.2687         -47.3870         115.5686        -214.1379
     329       -1012.6831        4928.2438         608.5258         683.9929         910.1756         231.4090         -47.9015         113.1714        -215.1607
     330       -1012.6832        4928.2438         605.9322         683.2148         908.0563         226.5254         -48.5658         110.1269        -216.4583
     331       -1012.6833        4928.2438         603.7764         682.6208         906.2266         222.4818         -49.1107         107.6038        -217.5305
     332       -1012.6835        4928.2438         603.1865         682.5802         905.5544         221.4247         -49.2916         106.9415        -217.8513
     333       -1012.6837        4928.2438         604.7641         683.2888         906.5005         224.5031         -48.9588         108.8624        -217.1374
     334       -1012.6839        4928.2438         607.8364         684.5260         908.5515         230.4319         -48.2787         112.5999        -215.7257
     335       -1012.6841        4928.2438         609.7828         685.3734         909.6906         234.2844         -47.9089         115.0827        -214.8837
     336       -1012.6845        4928.2438         608.1830         685.0473         908.0259         231.4758         -48.4345         113.3922        -215.7624
     337       -1012.6849        4928.2438         604.0640         683.9113         904.2766         224.0040         -49.5604         108.7179        -217.8422
     338       -1012.6854        4928.2438         603.1830         683.9302         902.8925         222.7265         -49.8799         107.9218        -218.3291
     339       -1012.6860        4928.2438         607.3383         685.7953         905.3259         230.8938         -49.0176         113.1823        -216.5094
     340       -1012.6866        4928.2438         607.0635         686.2206         904.1310         230.8392         -49.3550         113.2809        -216.9678
     341       -1012.6877        4928.2438         600.9978         684.6274         898.0743         220.2918         -51.0505         106.4507        -220.0694
     342       -1012.6888        4928.2438         606.2944         686.9160         900.8867         231.0805         -49.7380         113.3444        -217.7165
     343       -1012.6902        4928.2438         601.0950         685.8857         894.7853         222.6142         -51.2605         107.7015        -220.8196
     344       -1012.6919        4928.2438         604.7485         687.0906         896.8472         230.3076         -49.9160         110.5577        -219.1540
     345       -1012.6941        4928.2438         594.3349         684.9025         886.7462         211.3560         -54.9791          96.5177        -227.7010
     346       -1012.6958        4928.2438         631.8972         696.3456         918.7002         280.6457         -37.9702         135.0505        -203.3840
     347       -1012.6882        4928.2438         500.1971         667.3400         795.3983          37.8531        -106.4350         -15.9327        -301.4564
     348       -1012.6992        4928.2438         625.4246         701.1927         909.7354         265.3457         -40.2780         119.2329        -209.0397
     349       -1012.6996        4928.2438         618.0034         698.6198         903.0940         252.2962         -44.9407         112.3097        -215.3868
     350       -1012.6998        4928.2438         605.8409         694.3379         892.2377         230.9471         -52.6369         101.0228        -225.8374
     351       -1012.6998        4928.2438         593.7288         689.8455         881.5036         209.8371         -60.3268          89.8078        -236.2877
     352       -1012.6999        4928.2438         594.5018         690.0825         882.1996         211.2234         -59.8183          90.5063        -235.6023
     353       -1012.6998        4928.2438         595.9766         690.5323         883.5209         213.8767         -58.8527          91.8449        -234.2972
     354       -1012.6999        4928.2438         598.0404         691.1630         885.3757         217.5827         -57.4936          93.7186        -232.4792
     355       -1012.7000        4928.2438         600.4999         691.9155         887.5866         221.9977         -55.8934          95.9583        -230.3232
     356       -1012.7000        4928.2438         603.1018         692.7264         889.9139         226.6651         -54.2181          98.3346        -228.0710
     357       -1012.7000        4928.2438         605.4807         693.4885         892.0232         230.9302         -52.7024         100.5138        -226.0476
     358       -1012.7000        4928.2438         607.3212         694.1118         893.6362         234.2155         -51.5519         102.2056        -224.5229
     359       -1012.7001        4928.2438         608.4968         694.5580         894.6229         236.3096         -50.8465         103.2856        -223.6105
     360       -1012.7001        4928.2438         608.7280         694.7666         894.7299         236.6875         -50.7712         103.4829        -223.5675
     361       -1012.7002        4928.2438         607.7886         694.6765         893.7343         234.9551         -51.4592         102.5803        -224.5677
     362       -1012.7004        4928.2438         605.6839         694.2907         891.6478         231.1133         -52.9027         100.5359        -226.6105
     363       -1012.7004        4928.2438         602.8188         693.7343         888.8300         225.8923         -54.8121          97.7251        -229.3046
     364       -1012.7006        4928.2438         600.3318         693.3439         886.3193         221.3323         -56.4431          95.1471        -231.6347
     365       -1012.7008        4928.2438         599.5339         693.4685         885.3156         219.8177         -56.9404          94.0606        -232.4336
     366       -1012.7010        4928.2438         601.1937         694.3189         886.5235         222.7385         -55.8482          95.2600        -231.0869
     367       -1012.7013        4928.2438         604.7853         695.7512         889.4506         229.1541         -53.6118          98.3966        -228.1936
     368       -1012.7017        4928.2438         607.3965         696.9577         891.4057         233.8261         -52.1928         100.8259        -226.3943
     369       -1012.7020        4928.2438         606.0942         697.1729         889.6910         231.4186         -53.3919          99.5378        -228.1449
     370       -1012.7025        4928.2438         601.7174         696.7197         885.0402         223.3922         -56.4547          94.8562        -232.4406
     371       -1012.7031        4928.2438         600.8758         697.3175         883.6057         221.7041         -57.0205          92.9918        -233.4619
     372       -1012.7039        4928.2438         605.9375         699.4286         887.6147         230.7692         -54.0498          97.1315        -229.8223
     373       -1012.7048        4928.2438         606.2910         700.3755         887.1125         231.3850         -54.7289          97.3784        -231.0998
     374       -1012.7059        4928.2438         600.3641         700.5377         880.4415         220.1131         -58.7770          89.5413        -237.1678
     375       -1012.7072        4928.2438         607.8813         704.1157         886.5158         233.0123         -54.1228          94.6907        -232.2247
     376       -1012.7089        4928.2438         603.0536         704.0026         881.0009         224.1575         -59.3181          90.0855        -240.1359
     377       -1012.7107        4928.2438         610.4101         710.5706         886.3416         234.3181         -51.2239          87.1148        -232.0128
     378       -1012.7125        4928.2438         596.6459         702.5928         873.2379         214.1070         -74.7943          94.4271        -261.9066
     379       -1012.7112        4928.2438         638.6802         736.6117         910.5686         268.8604          -4.6745          54.5232        -176.5789
     380       -1012.7154        4928.2438         602.7900         709.5923         877.2752         221.5027         -66.8005          89.9777        -252.6670
     381       -1012.7155        4928.2438         604.1368         710.4946         878.5955         223.3204         -64.4946          88.3453        -249.7472
     382       -1012.7155        4928.2438         606.4930         712.0412         880.9005         226.5375         -60.5774          85.6371        -244.7848
     383       -1012.7156        4928.2438         609.1605         713.7290         883.5099         230.2425         -56.3800          82.9064        -239.4538
     384       -1012.7156        4928.2438         611.1351         714.9082         885.4354         233.0618         -53.6321          81.3455        -235.9314
     385       -1012.7157        4928.2438         611.8386         715.2621         886.0806         234.1731         -53.1629          81.4043        -235.2814
     386       -1012.7158        4928.2438         611.1720         714.7920         885.3466         233.3773         -54.9496          82.9030        -237.4811
     387       -1012.7159        4928.2438         609.4701         713.8069         883.5554         231.0479         -58.2815          85.1817        -241.6285
     388       -1012.7161        4928.2438         607.2337         712.7409         881.1767         227.7836         -62.1103          87.3047        -246.3794
     389       -1012.7162        4928.2438         605.8000         712.4550         879.5076         225.4373         -64.0534          87.6264        -248.7289
     390       -1012.7164        4928.2438         606.2200         713.4287         879.5904         225.6412         -62.5895          85.5496        -246.7296
     391       -1012.7167        4928.2438         608.5937         715.2868         881.5623         228.9320         -58.3642          82.4503        -241.1673
     392       -1012.7170        4928.2438         610.6014         716.2127         883.2451         232.3463         -56.1142          82.1881        -237.9670
     393       -1012.7174        4928.2438         609.4420         715.1425         881.8469         231.3366         -59.4337          85.4951        -241.7145
     394       -1012.7178        4928.2438         606.0562         714.0576         878.1379         225.9729         -64.6926          87.0673        -247.9038
     395       -1012.7185        4928.2438         606.8644         716.4786         878.1838         225.9309         -62.1768          82.4333        -244.3610
     396       -1012.7192        4928.2438         611.6794         719.3655         882.0023         233.6703         -57.4367          82.0022        -237.8878
     397       -1012.7201        4928.2438         607.6729         716.9872         877.5375         228.4940         -65.5231          87.6298        -247.4359
     398       -1012.7212        4928.2438         605.9233         719.4751         874.6144         223.6803         -62.2512          76.5802        -242.9719
     399       -1012.7225        4928.2438         614.4554         719.8926         881.9454         241.5284         -64.0921          94.1756        -244.1175
     400       -1012.7238        4928.2438         593.5697         723.3774         860.2471         197.0845         -66.5451          50.8996        -247.4869
     401       -1012.7244        4928.2438         645.7964         717.7547         908.4335         311.2010         -64.7133         157.2469        -242.4767
     402       -1012.7260        4928.2438         608.0477         724.2996         872.5562         227.2873         -66.9080          76.7540        -246.2212
     403       -1012.7260        4928.2438         608.1958         724.0977         872.6107         227.8790         -66.9660          77.4657        -246.3615
     404       -1012.7260        4928.2438         608.4565         723.7491         872.7154         228.9048         -67.0689          78.6829        -246.5975
     405       -1012.7261        4928.2438         608.7497         723.3573         872.8192         230.0725         -67.1888          80.0239        -246.8703
     406       -1012.7261        4928.2438         608.9989         723.0938         872.8950         231.0079         -67.2988          81.0253        -247.1020
     407       -1012.7261        4928.2438         609.1222         723.0480         872.8841         231.4344         -67.3671          81.3367        -247.2163
     408       -1012.7263        4928.2438         609.0947         723.2800         872.7772         231.2270         -67.3957          80.8292        -247.2215
     409       -1012.7263        4928.2438         608.9409         723.7022         872.5671         230.5532         -67.4064          79.7149        -247.1447
     410       -1012.7264        4928.2438         608.7083         724.2486         872.2318         229.6445         -67.4374          78.3244        -247.0647
     411       -1012.7266        4928.2438         608.5347         724.6979         871.8279         229.0781         -67.5487          77.3844        -247.1131
     412       -1012.7268        4928.2438         608.5700         724.8542         871.4271         229.4285         -67.7726          77.6040        -247.3878
     413       -1012.7269        4928.2438         608.8123         724.7201         871.0652         230.6517         -68.0935          78.8205        -247.8312
     414       -1012.7274        4928.2438         609.0174         724.6804         870.6647         231.7071         -68.4159          79.5995        -248.1730
     415       -1012.7277        4928.2438         608.8478         725.1681         870.0175         231.3578         -68.6961          78.3833        -248.2245
     416       -1012.7281        4928.2438         608.3824         725.9175         868.9587         230.2712         -69.1125          76.2438        -248.3713
     417       -1012.7288        4928.2438         608.3559         726.2426         867.6882         231.1369         -69.8471          76.4667        -249.2282
     418       -1012.7294        4928.2438         608.8193         726.7584         866.4727         233.2269         -70.5852          77.4596        -250.2189
     419       -1012.7304        4928.2438         608.4822         728.4292         864.5970         232.4203         -71.2368          74.0480        -250.7946
     420       -1012.7316        4928.2438         608.1321         728.7458         861.5019         234.1487         -72.7829          74.0545        -252.9950
     421       -1012.7330        4928.2438         608.9782         731.3608         859.0911         236.4828         -73.6724          71.8285        -254.1756
     422       -1012.7350        4928.2438         606.9843         731.8821         852.1462         236.9246         -76.9784          69.2221        -259.1646
     423       -1012.7375        4928.2438         612.7776         739.7291         852.0301         246.5737         -74.7602          64.5126        -256.7599
     424       -1012.7407        4928.2438         591.7534         723.8998         818.2003         233.1599         -98.0215          68.6297        -290.9729
     425       -1012.7367        4928.2438         670.8749         813.7445         896.1040         302.7762         -16.9456          -0.8039        -186.0300
     426       -1012.7455        4928.2438         589.8979         723.7747         801.9626         243.9565        -113.0887          78.3642        -314.0192
     427       -1012.7463        4928.2438         595.1938         731.4265         807.9190         246.2360        -103.8710          67.2942        -302.1697
     428       -1012.7470        4928.2438         604.6683         744.1144         818.5582         251.3322         -88.7545          49.9443        -282.6981
     429       -1012.7469        4928.2438         615.5294         756.7619         830.5707         259.2554         -74.1069          34.9268        -263.7856
     430       -1012.7471        4928.2438         615.0268         755.9040         829.9310         259.2455         -75.2260          36.3846        -265.2313
     431       -1012.7472        4928.2438         614.0715         754.2576         828.7202         259.2366         -77.3630          39.1685        -268.0020
     432       -1012.7474        4928.2438         612.7484         751.9863         827.0330         259.2258         -80.3309          42.9942        -271.8453
     433       -1012.7474        4928.2438         611.1887         749.3368         825.0076         259.2217         -83.8258          47.4303        -276.3832
     434       -1012.7474        4928.2438         609.5624         746.6365         822.8525         259.1983         -87.4381          51.8800        -281.1017
     435       -1012.7476        4928.2438         608.0726         744.3087         820.7849         259.1244         -90.6599          55.6252        -285.3552
     436       -1012.7477        4928.2438         606.9056         742.6687         819.0366         259.0113         -93.0572          58.0779        -288.5953
     437       -1012.7479        4928.2438         606.1201         741.8922         817.6337         258.8342         -94.4952          58.9567        -290.6407
     438       -1012.7481        4928.2438         605.9250         742.2913         816.8206         258.6631         -94.5870          57.7695        -291.0074
     439       -1012.7484        4928.2438         606.4509         744.0630         816.6847         258.6050         -93.1067          54.2730        -289.3907
     440       -1012.7488        4928.2438         607.8162         747.1393         817.3363         258.9729         -90.1617          48.8329        -285.9423
     441       -1012.7491        4928.2438         609.8675         750.9083         818.5435         260.1507         -86.5848          42.8717        -281.7242
     442       -1012.7497        4928.2438         611.9647         753.9952         819.5479         262.3510         -84.1006          38.9002        -278.9158
     443       -1012.7504        4928.2438         613.1712         754.9789         819.2559         265.2788         -84.4495          38.9951        -279.7724
     444       -1012.7513        4928.2438         612.6290         753.2408         816.6417         268.0044         -88.3299          43.1775        -285.2933
     445       -1012.7523        4928.2438         610.3095         750.0811         811.5792         269.2682         -94.1681          47.8374        -293.6235
     446       -1012.7537        4928.2438         607.8015         749.1313         805.6550         268.6181         -97.6091          46.1770        -299.3656
     447       -1012.7556        4928.2438         607.6216         753.0700         801.5646         268.2303         -95.6685          35.7994        -298.7220
     448       -1012.7579        4928.2438         610.9730         759.6006         800.6077         272.7108         -91.6994          25.1516        -295.7712
     449       -1012.7609        4928.2438         614.2944         761.4536         798.9791         282.4505         -94.4095          26.5977        -301.7500
     450       -1012.7650        4928.2438         612.6394         758.3587         791.1085         288.4509        -103.1949          30.6686        -316.7667
     451       -1012.7703        4928.2438         609.6442         762.2393         780.4995         286.1939        -102.9801          11.7531        -322.3857
     452       -1012.7775        4928.2438         615.2636         770.0131         779.4694         296.3084         -98.4263          -4.4981        -323.4026
     453       -1012.7867        4928.2438         618.5645         762.4852         779.5704         313.6379        -110.6481           8.4054        -345.9679
     454       -1012.7980        4928.2438         611.5381         768.5342         770.7531         295.3271        -101.1539         -43.7988        -342.0232
     455       -1012.8099        4928.2438         631.3961         743.0957         805.0032         346.0892        -123.4965          20.7645        -370.2672
     456       -1012.8173        4928.2438         594.5532         774.3383         788.5105         220.8105         -73.6835        -183.2731        -306.2334
     457       -1012.8217        4928.2438         617.9930         736.7930         815.4436         301.7426        -114.5619         -42.1322        -352.8011
     458       -1012.8191        4928.2438         647.6159         701.8503         852.3802         388.6173        -154.0635          98.4624        -394.5175
     459       -1012.8207        4928.2438         641.6345         710.3998         845.6207         368.8828        -144.5413          66.3965        -382.9084
     460       -1012.8224        4928.2438         631.4316         725.2838         834.1152         334.8957        -128.0711          10.5752        -362.7749
     461       -1012.8229        4928.2438         619.7272         742.4542         820.9133         295.8144        -109.1892         -54.2807        -339.5256
     462       -1012.8229        4928.2438         619.8547         741.9899         821.0054         296.5687        -109.6569         -52.8560        -340.0423
     463       -1012.8229        4928.2438         620.0930         741.0848         821.1819         298.0123        -110.5644         -50.1176        -341.0384
     464       -1012.8231        4928.2438         620.4460         739.8242         821.4436         300.0703        -111.8416         -46.2396        -342.4411
     465       -1012.8231        4928.2438         620.8849         738.2819         821.7817         302.5912        -113.4052         -41.4983        -344.1367
     466       -1012.8232        4928.2438         621.3817         736.6035         822.1728         305.3688        -115.1298         -36.2782        -345.9554
     467       -1012.8234        4928.2438         621.8838         734.9477         822.5780         308.1258        -116.8586         -31.0437        -347.7209
     468       -1012.8235        4928.2438         622.3717         733.4918         823.0020         310.6214        -118.4257         -26.2883        -349.2205
     469       -1012.8237        4928.2438         622.8115         732.2761         823.4006         312.7580        -119.7875         -22.1256        -350.3590
     470       -1012.8239        4928.2438         623.1613         731.5684         823.7578         314.1576        -120.7159         -19.2525        -350.8431
     471       -1012.8241        4928.2438         623.3215         731.5728         823.9941         314.3977        -120.9952         -18.3593        -350.3640
     472       -1012.8244        4928.2438         623.2385         732.4882         824.0632         313.1642        -120.4365         -19.9647        -348.6886
     473       -1012.8248        4928.2438         622.8783         734.2896         823.9344         310.4107        -119.0512         -24.0928        -345.7900
     474       -1012.8253        4928.2438         622.2695         736.6215         823.5975         306.5895        -117.1534         -29.7931        -342.0380
     475       -1012.8258        4928.2438         621.5641         738.6719         823.1481         302.8725        -115.5026         -34.7777        -338.3402
     476       -1012.8265        4928.2438         620.9922         739.3534         822.7887         300.8344        -115.0800         -36.0924        -335.8727
     477       -1012.8274        4928.2438         620.7493         737.9822         822.7160         301.5495        -116.4980         -31.7442        -335.3550
     478       -1012.8283        4928.2438         620.7336         734.8047         823.1464         304.2496        -119.2624         -22.9796        -335.9800
     479       -1012.8294        4928.2438         620.7731         732.2420         824.1125         305.9650        -121.3647         -15.7910        -335.2951
     480       -1012.8308        4928.2438         620.3589         732.7414         825.3467         302.9886        -120.5762         -16.9690        -330.4870
     481       -1012.8324        4928.2438         619.4371         735.6794         826.6837         295.9483        -117.5059         -24.9521        -322.2730
     482       -1012.8342        4928.2438         618.8664         735.6709         828.6832         292.2450        -116.9637         -25.5948        -316.5049
     483       -1012.8363        4928.2438         619.2787         730.1622         832.4406         295.2333        -120.7112         -13.0961        -315.2211
     484       -1012.8389        4928.2438         619.2930         727.2659         838.0386         292.5744        -120.8343         -10.8015        -308.2740
     485       -1012.8416        4928.2438         617.6685         728.3340         843.6568         281.0150        -116.6598         -22.6574        -294.7697
     486       -1012.8448        4928.2438         617.3856         717.4785         850.6137         284.0647        -123.3696          -4.4876        -294.0046
     487       -1012.8483        4928.2438         617.1182         719.5308         861.5466         270.2771        -118.1926         -21.3311        -277.1616
     488       -1012.8519        4928.2438         617.5134         703.4866         869.4277         279.6257        -131.5317          11.8866        -281.8659
     489       -1012.8550        4928.2438         612.4523         724.1907         880.5040         232.6622        -106.0897         -67.4731        -236.7093
     490       -1012.8533        4928.2438         620.3535         649.5675         881.4841         330.0090        -181.1633         143.9033        -315.6351
     491       -1012.8602        4928.2438         609.8150         702.1561         880.3779         246.9109        -125.8787         -14.8264        -247.3247
     492       -1012.8603        4928.2438         610.2043         701.2595         880.8405         248.5130        -126.4837         -12.6941        -248.0181
     493       -1012.8603        4928.2438         610.9256         699.7758         881.6605         251.3405        -127.4986          -9.0071        -249.1964
     494       -1012.8603        4928.2438         611.8510         698.2970         882.6343         254.6217        -128.5912          -4.8763        -250.4642
     495       -1012.8605        4928.2438         612.8065         697.5186         883.4810         257.4200        -129.3240          -1.6873        -251.3258
     496       -1012.8606        4928.2438         613.6043         697.9405         883.9305         258.9418        -129.3832          -0.4767        -251.4174
     497       -1012.8607        4928.2438         614.1264         699.6719         883.8313         258.8761        -128.6994          -1.5536        -250.6492
     498       -1012.8608        4928.2438         614.3355         702.3400         883.2141         257.4525        -127.4786          -4.3402        -249.2454
     499       -1012.8611        4928.2438         614.2912         705.5045         882.1660         255.2031        -126.0172          -7.9026        -247.5087
     500       -1012.8614        4928.2438         613.9728         707.7933         880.7783         253.3470        -124.9639         -10.1091        -246.2188
     501       -1012.8617        4928.2438         613.5426         707.9584         879.4554         253.2140        -124.9583          -8.9139        -246.0782
     502       -1012.8620        4928.2438         613.1022         705.8703         878.5142         254.9223        -125.9114          -4.4742        -246.9702
     503       -1012.8624        4928.2438         612.7221         703.9922         877.9058         256.2683        -126.4815          -0.9026        -247.3560
     504       -1012.8631        4928.2438         612.3534         705.6116         877.0972         254.3514        -125.2315          -2.9956        -245.5756
     505       -1012.8638        4928.2438         612.3189         710.1431         876.1733         250.6403        -123.1499          -8.1360        -242.7855
     506       -1012.8646        4928.2438         613.0153         711.1722         876.4110         251.4625        -123.5410          -5.9710        -242.7791
     507       -1012.8656        4928.2438         613.7155         707.9308         878.2453         254.9705        -125.0023           0.0054        -243.9287
     508       -1012.8668        4928.2438         612.6175         710.2870         878.3792         249.1863        -122.1898          -7.4351        -240.1381
     509       -1012.8683        4928.2438         611.4105         708.7878         877.5536         247.8900        -123.5485          -3.6984        -241.2207
     510       -1012.8700        4928.2438         611.4963         704.1289         881.7604         248.5993        -123.0508          -3.7161        -239.9382
     511       -1012.8719        4928.2438         611.9423         716.2238         878.6855         240.9177        -122.2204          -8.8115        -238.6601
     512       -1012.8740        4928.2438         614.7899         679.7028         898.5720         266.0947        -125.0982          13.5460        -242.2142
     513       -1012.8743        4928.2438         606.9631         800.3818         845.7313         174.7763        -106.4939         -66.8813        -222.7772
     514       -1012.8769        4928.2438         613.5978         704.0137         887.5264         249.2533        -122.2405           4.3182        -240.8622
     515       -1012.8769        4928.2438         613.6343         705.7007         887.3306         247.8719        -121.5878           2.2560        -240.1300
     516       -1012.8770        4928.2438         613.7355         708.6246         887.0063         245.5756        -120.4771          -1.2322        -238.8928
     517       -1012.8770        4928.2438         613.9538         711.9404         886.7291         243.1920        -119.2696          -4.9427        -237.5824
     518       -1012.8771        4928.2438         614.3301         714.5938         886.6901         241.7063        -118.3888          -7.4950        -236.6941
     519       -1012.8771        4928.2438         614.8499         715.8163         886.9808         241.7526        -118.1058          -7.9361        -236.5515
     520       -1012.8772        4928.2438         615.4646         715.4116         887.5997         243.3826        -118.4562          -6.1862        -237.1788
