    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     262        -729.8843        3528.0932         478.1758         878.1409        1364.5203        -808.1337        -123.0440          86.2368          98.0126
     263        -729.8861        3528.0932         499.3574         894.1872        1396.7556        -792.8707        -108.2466          64.4477          82.4506
     264        -729.8866        3528.0932         429.9684         855.4045        1300.9375        -866.4370        -170.6374         148.7206         139.8211
     265        -729.8885        3528.0932         491.0469         892.6374        1388.1494        -807.6463        -118.3183          77.9092          90.8308
     266        -729.8885        3528.0932         489.7053         891.9423        1386.1495        -808.9758        -119.6188          79.6579          92.0433
     267        -729.8887        3528.0932         487.4852         890.7457        1382.8479        -811.1379        -121.8354          82.5773          94.0642
     268        -729.8887        3528.0932         485.2141         889.5928        1379.4357        -813.3859        -124.2086          85.7121          96.2234
     269        -729.8887        3528.0932         483.8268         888.9265        1377.3344        -814.7805        -125.8526          87.8616          97.7207
     270        -729.8889        3528.0932         483.8743         889.1129        1377.3577        -814.8476        -126.1517          88.2659          98.0544
     271        -729.8889        3528.0932         485.4438         890.1662        1379.6334        -813.4682        -125.1042          86.8846          97.1147
     272        -729.8890        3528.0932         487.8878         891.6711        1383.2880        -811.2955        -123.1561          84.3531          95.3898
     273        -729.8891        3528.0932         490.3956         893.2613        1387.1171        -809.1916        -121.0802          81.6427          93.4671
     274        -729.8893        3528.0932         491.4141         893.9639        1388.8899        -808.6116        -120.2540          80.5994          92.6587
     275        -729.8895        3528.0932         489.8534         893.2047        1387.0140        -810.6585        -121.6530          82.5338          93.7790
     276        -729.8898        3528.0932         486.7208         891.6227        1382.9291        -814.3894        -124.4912          86.3453          96.1389
     277        -729.8901        3528.0932         485.5443         891.2349        1381.7882        -816.3900        -125.6972          87.9428          96.9860
     278        -729.8905        3528.0932         488.4973         893.4128        1386.6526        -814.5734        -123.3979          84.9781          94.7790
     279        -729.8910        3528.0932         491.6089         895.9941        1391.8049        -812.9724        -121.3144          82.2163          92.7022
     280        -729.8917        3528.0932         489.1628         895.5371        1389.0253        -817.0742        -124.3640          86.2211          95.2540
     281        -729.8925        3528.0932         488.2982         896.1101        1388.6930        -819.9086        -125.8835          88.2679          96.3290
     282        -729.8933        3528.0932         494.0681         900.4727        1398.4146        -816.6827        -121.2790          82.1484          91.8969
     283        -729.8945        3528.0932         486.9137         897.7554        1389.4509        -826.4651        -128.5274          91.3923          97.7485
     284        -729.8959        3528.0932         499.3884         906.4575        1409.4427        -817.7348        -118.6887          78.2397          88.7127
     285        -729.8975        3528.0932         475.5077         895.0618        1375.9243        -844.4628        -143.1655         108.4865         108.9997
     286        -729.8981        3528.0932         543.6002         935.4598        1478.7439        -783.4032         -81.9906          29.7463          55.2433
     287        -729.8997        3528.0932         491.8347         906.3812        1402.3538        -833.2307        -129.9998          91.1718          96.5064
     288        -729.8997        3528.0932         492.5103         906.7961        1403.3342        -832.5995        -129.4463          90.4537          96.0368
     289        -729.8997        3528.0932         493.7279         907.5458        1405.0961        -831.4580        -128.4568          89.2037          95.2113
     290        -729.8997        3528.0932         495.1271         908.3857        1407.0981        -830.1026        -127.3486          87.8031          94.3094
     291        -729.8998        3528.0932         496.2860         909.1365        1408.7677        -829.0463        -126.4829          86.7656          93.6065
     292        -729.8998        3528.0932         496.8910         909.5173        1409.6434        -828.4877        -126.1502          86.3353          93.3578
     293        -729.8999        3528.0932         496.7930         909.5418        1409.5338        -828.6967        -126.4501          86.7398          93.6595
     294        -729.9000        3528.0932         496.1518         909.2471        1408.6207        -829.4123        -127.2315          87.7918          94.3263
     295        -729.9001        3528.0932         495.1752         908.7418        1407.2965        -830.5128        -128.2648          89.1529          95.2055
     296        -729.9003        3528.0932         494.5206         908.4374        1406.5006        -831.3762        -128.9905          90.1386          95.7939
     297        -729.9005        3528.0932         494.7096         908.6079        1407.0612        -831.5401        -128.8609          90.0457          95.5825
     298        -729.9007        3528.0932         495.8169         909.3184        1409.0586        -830.9264        -127.8496          88.8641          94.6189
     299        -729.9010        3528.0932         496.7070         909.9981        1410.7717        -830.6486        -127.1099          87.9585          93.8138
     300        -729.9013        3528.0932         496.1135         909.9193        1410.3181        -831.8967        -127.9134          88.9316          94.2967
     301        -729.9019        3528.0932         494.7641         909.5083        1408.8354        -834.0516        -129.5579          90.9497          95.5113
     302        -729.9024        3528.0932         495.6509         910.6287        1410.7250        -834.4010        -129.3230          90.6390          95.1288
     303        -729.9031        3528.0932         497.7963         912.6908        1414.5479        -833.8499        -127.9321          88.8313          93.7916
     304        -729.9040        3528.0932         495.8921         912.4888        1412.7692        -837.5816        -130.0333          91.5869          95.4039
     305        -729.9050        3528.0932         496.4265         913.9416        1414.9999        -839.6617        -129.7450          91.6503          95.0218
     306        -729.9062        3528.0932         497.5063         916.0561        1418.1595        -841.6967        -129.3162          90.9317          94.3917
     307        -729.9078        3528.0932         494.4279         915.9009        1415.6277        -848.2448        -133.3349          96.9045          96.8896
     308        -729.9097        3528.0932         509.4236         927.5193        1438.6830        -837.9317        -121.2559          79.1366          85.5541
     309        -729.9109        3528.0932         454.1830         895.0269        1361.6036        -894.0816        -172.6364         152.7081         126.8981
     310        -729.9121        3528.0932         501.8486         924.7115        1430.2069        -849.3725        -129.5151          91.8159          91.2433
     311        -729.9122        3528.0932         501.0453         924.3060        1428.9865        -850.1566        -130.3409          92.8673          91.9457
     312        -729.9122        3528.0932         499.7617         923.7039        1426.9834        -851.4021        -131.7378          94.7152          93.0996
     313        -729.9122        3528.0932         498.3849         923.0295        1424.8682        -852.7430        -133.2150          96.6781          94.3714
     314        -729.9123        3528.0932         497.5178         922.6909        1423.4796        -853.6169        -134.2758          98.0744          95.2913
     315        -729.9123        3528.0932         497.5417         922.8304        1423.4456        -853.6509        -134.5374          98.4138          95.5443
     316        -729.9124        3528.0932         498.4773         923.4424        1424.8230        -852.8336        -133.9104          97.6115          95.0781
     317        -729.9125        3528.0932         499.9875         924.3321        1427.1140        -851.4835        -132.6833          96.0831          94.0963
     318        -729.9127        3528.0932         501.5437         925.2664        1429.5265        -850.1619        -131.3373          94.3878          92.9884
     319        -729.9128        3528.0932         502.2549         925.7039        1430.7581        -849.6973        -130.7246          93.6430          92.4587
     320        -729.9130        3528.0932         501.3712         925.3156        1429.7084        -850.9103        -131.5393          94.8112          93.0414
     321        -729.9133        3528.0932         499.3814         924.2787        1427.0847        -853.2192        -133.3481          97.2565          94.4131
     322        -729.9136        3528.0932         498.4738         923.9265        1426.1278        -854.6327        -134.2500          98.4693          95.0042
     323        -729.9140        3528.0932         500.1511         925.1088        1429.0323        -853.6879        -132.8996          96.7638          93.6767
     324        -729.9145        3528.0932         502.1879         926.6168        1432.4526        -852.5057        -131.4108          94.8095          92.2673
     325        -729.9151        3528.0932         500.8118         926.3836        1430.7964        -854.7447        -133.2802          97.2584          93.4517
     326        -729.9158        3528.0932         500.0438         926.6987        1430.2568        -856.8241        -134.4667          98.9889          94.1592
     327        -729.9167        3528.0932         503.5395         929.4333        1436.5059        -855.3207        -131.3718          95.1213          91.3369
     328        -729.9178        3528.0932         499.0060         927.8856        1430.5710        -861.4387        -135.7246         101.4042          94.4874
     329        -729.9193        3528.0932         506.6090         933.2728        1443.5984        -857.0443        -129.3740          92.8345          88.9768
     330        -729.9208        3528.0932         489.7675         925.6738        1418.2356        -874.6071        -146.0060         115.3109         101.7153
     331        -729.9219        3528.0932         542.1519         955.0966        1502.3710        -831.0120         -98.0127          50.5962          62.4350
     332        -729.9229        3528.0932         502.5781         934.1458        1440.0135        -866.4249        -134.9431         100.2592          92.0029
     333        -729.9222        3528.0932         469.3598         916.6114        1387.1903        -895.7224        -166.4041         142.6809         117.1782
     334        -729.9225        3528.0932         477.5930         921.0214        1400.2388        -888.4811        -158.7066         132.3813         111.0363
     335        -729.9230        3528.0932         492.2514         928.8792        1423.4087        -875.5336        -145.0131         114.1497         100.1300
     336        -729.9230        3528.0932         509.8138         938.2709        1451.1610        -859.9905        -128.6662          92.2845          87.0977
     337        -729.9230        3528.0932         509.4391         938.0568        1450.5729        -860.3124        -129.0208          92.7629          87.3893
     338        -729.9230        3528.0932         508.7305         937.6950        1449.4460        -860.9496        -129.6835          93.6507          87.9200
     339        -729.9231        3528.0932         507.7440         937.1952        1447.8965        -861.8598        -130.6237          94.9198          88.6671
     340        -729.9231        3528.0932         506.5338         936.5490        1445.9946        -862.9424        -131.7822          96.4774          89.6028
     341        -729.9231        3528.0932         505.2070         935.8651        1443.8950        -864.1390        -133.0349          98.1263          90.5901
     342        -729.9231        3528.0932         503.8966         935.1797        1441.8409        -865.3309        -134.2891          99.8132          91.5942
     343        -729.9231        3528.0932         502.7317         934.5709        1440.0171        -866.3928        -135.3938         101.2948          92.4718
     344        -729.9232        3528.0932         501.7632         934.0882        1438.4751        -867.2736        -136.3697         102.5602          93.2340
     345        -729.9232        3528.0932         501.1452         933.7623        1437.5071        -867.8337        -136.9969         103.3982          93.7209
     346        -729.9233        3528.0932         501.0862         933.7536        1437.4150        -867.9101        -137.0997         103.5626          93.7935
     347        -729.9233        3528.0932         501.7053         934.1122        1438.4133        -867.4094        -136.6248         102.8939          93.3657
     348        -729.9233        3528.0932         502.9907         934.8181        1440.4750        -866.3209        -135.4692         101.3340          92.4140
     349        -729.9235        3528.0932         504.7281         935.7501        1443.2388        -864.8046        -133.9003          99.2498          91.1686
     350        -729.9236        3528.0932         506.3242         936.6248        1445.8217        -863.4738        -132.4871          97.3409          89.9802
     351        -729.9237        3528.0932         507.0236         937.0407        1447.0017        -862.9718        -131.9496          96.6160          89.4918
     352        -729.9238        3528.0932         506.2220         936.6815        1445.8589        -863.8745        -132.7714          97.7007          90.0732
     353        -729.9241        3528.0932         504.3194         935.7706        1442.9705        -865.7827        -134.6800         100.2590          91.5293
     354        -729.9243        3528.0932         502.8182         935.0701        1440.7522        -867.3677        -136.2568         102.3264          92.6598
     355        -729.9246        3528.0932         503.4937         935.5496        1442.0103        -867.0787        -135.7386         101.6428          92.1153
     356        -729.9249        3528.0932         506.2873         937.2744        1446.5557        -864.9682        -133.4018          98.5032          90.1236
     357        -729.9254        3528.0932         507.5707         938.2280        1448.7820        -864.2978        -132.5345          97.2220          89.2423
     358        -729.9259        3528.0932         505.2396         937.2853        1445.3645        -866.9312        -135.1030         100.5725          91.0500
     359        -729.9266        3528.0932         504.7695         937.5833        1444.8477        -868.1223        -136.0313         101.7371          91.5287
     360        -729.9274        3528.0932         508.8933         940.4305        1451.7003        -865.4508        -132.6644          97.1136          88.4741
     361        -729.9283        3528.0932         506.0746         939.7247        1447.6484        -869.1492        -135.8674         101.3931          90.4617
     362        -729.9295        3528.0932         507.5837         941.3892        1450.5906        -869.2286        -135.1944         100.1007          89.4008
     363        -729.9309        3528.0932         508.5159         943.4808        1452.5457        -870.4787        -134.6928         100.0359          87.9954
     364        -729.9326        3528.0932         503.7714         942.2074        1446.2852        -877.1784        -139.1104         106.6075          91.1717
     365        -729.9344        3528.0932         523.6828         956.8455        1477.2698        -863.0668        -120.5318          84.4051          73.8894
     366        -729.9343        3528.0932         439.7834         907.4177        1350.1219        -938.1893        -197.3450         182.9321         141.9580
     367        -729.9370        3528.0932         518.3482         955.6199        1470.9655        -871.5409        -124.8187          91.5083          77.3596
     368        -729.9370        3528.0932         514.6500         953.5518        1465.1169        -874.7189        -128.3015          96.0071          80.5065
     369        -729.9371        3528.0932         508.4892         950.0805        1455.3812        -879.9942        -134.1289         103.5475          85.7733
     370        -729.9371        3528.0932         502.2238         946.5934        1445.4100        -885.3320        -140.1485         111.2820          91.2290
     371        -729.9371        3528.0932         498.5794         944.5514        1439.5698        -888.3829        -143.8081         115.9460          94.5238
     372        -729.9373        3528.0932         498.6602         944.6295        1439.6011        -888.2499        -144.0056         116.1592          94.7682
     373        -729.9374        3528.0932         502.1781         946.6934        1445.0288        -885.1877        -141.0149         112.2643          92.1198
     374        -729.9375        3528.0932         507.7308         949.9296        1453.7124        -880.4496        -136.0428         105.8417          87.6587
     375        -729.9376        3528.0932         513.1121         953.1037        1462.1754        -875.9427        -131.1007          99.4839          83.1245
     376        -729.9377        3528.0932         514.5930         954.0872        1464.5829        -874.8912        -129.5903          97.6558          81.6808
     377        -729.9380        3528.0932         510.3136         951.7925        1458.0211        -878.8727        -133.2742         102.5892          84.8574
     378        -729.9382        3528.0932         502.5896         947.3798        1446.2588        -885.8698        -140.0509         111.4596          90.8091
     379        -729.9386        3528.0932         500.2273         945.9656        1442.9504        -888.2341        -142.0316         114.1542          92.6274
     380        -729.9390        3528.0932         506.9472         949.9153        1453.6892        -882.7629        -135.9221         106.3120          87.1621
     381        -729.9393        3528.0932         512.6641         953.9411        1462.3290        -878.2776        -130.9573         100.0215          82.6223
     382        -729.9400        3528.0932         505.1372         950.3721        1450.2783        -885.2388        -138.0648         109.4805          88.8508
     383        -729.9407        3528.0932         501.6223         948.2819        1445.4558        -888.8708        -141.0843         113.6672          91.5704
     384        -729.9415        3528.0932         512.9643         955.5800        1463.6066        -880.2936        -130.1004         100.0622          81.6834
     385        -729.9426        3528.0932         496.9156         947.6460        1438.0454        -894.9446        -144.3519         119.3641          93.8684
     386        -729.9438        3528.0932         515.6813         957.4222        1469.5260        -879.9042        -127.0390          96.6008          79.1730
     387        -729.9451        3528.0932         479.6368         942.5327        1408.0879        -911.7101        -160.5784         141.9550         106.4983
     388        -729.9445        3528.0932         570.9803         983.0215        1564.8069        -834.8873         -74.6562          27.1142          36.2332
     389        -729.9472        3528.0932         492.5537         948.8009        1431.4708        -902.6105        -147.7523         125.3467          95.6783
     390        -729.9473        3528.0932         495.4551         950.2463        1436.2194        -900.1005        -145.0948         121.8890          93.5555
     391        -729.9473        3528.0932         500.4253         952.6655        1444.4104        -895.8001        -140.5185         115.9964          89.9095
     392        -729.9473        3528.0932         506.0015         955.4619        1453.5105        -890.9681        -135.4672         109.4641          85.8974
     393        -729.9474        3528.0932         510.0410         957.5502        1460.0176        -887.4448        -131.8981         104.8014          83.0995
     394        -729.9474        3528.0932         511.3212         958.2759        1461.9524        -886.2646        -130.9422         103.5413          82.3617
     395        -729.9475        3528.0932         509.6891         957.5950        1459.0839        -887.6113        -132.6968         105.8081          83.8001
     396        -729.9476        3528.0932         505.9315         955.8630        1452.7317        -890.8001        -136.3935         110.5857          86.8140
     397        -729.9478        3528.0932         501.1924         953.6025        1444.8224        -894.8477        -140.9144         116.4540          90.4216
     398        -729.9479        3528.0932         498.4068         952.2922        1440.2729        -897.3447        -143.4985         119.8633          92.4802
     399        -729.9481        3528.0932         499.7179         952.9228        1442.6541        -896.4232        -142.0502         118.1388          91.2830
     400        -729.9483        3528.0932         504.8119         955.3822        1451.3938        -892.3404        -136.9449         111.7047          87.1798
     401        -729.9486        3528.0932         508.4144         957.2242        1457.6027        -889.5837        -133.3587         107.1723          84.2907
     402        -729.9490        3528.0932         505.2168         955.8720        1452.2595        -892.4813        -136.4060         111.2308          86.7385
     403        -729.9493        3528.0932         498.7214         953.0229        1441.2054        -898.0641        -142.8532         119.5804          91.8781
     404        -729.9500        3528.0932         501.6499         954.8513        1445.8585        -895.7599        -140.3737         116.3818          89.8985
     405        -729.9506        3528.0932         509.3275         959.0352        1458.7628        -889.8151        -133.0871         106.8642          83.9371
     406        -729.9514        3528.0932         499.5437         954.7027        1442.6101        -898.6815        -141.9927         117.9885          90.6490
     407        -729.9524        3528.0932         500.7590         955.6608        1445.1398        -898.5235        -140.2035         114.9254          88.5011
     408        -729.9535        3528.0932         505.1106         958.4436        1452.8621        -895.9738        -135.9820         108.1805          84.2227
     409        -729.9550        3528.0932         485.3763         950.1531        1418.8569        -912.8811        -155.2274         130.9410          98.0492
     410        -729.9558        3528.0932         538.9208         976.1689        1511.6090        -871.0154        -103.4628          62.4665          56.0613
     411        -729.9568        3528.0932         497.2535         956.6851        1439.9714        -904.8959        -143.3984         113.9327          87.4483
     412        -729.9562        3528.0932         462.8000         941.0876        1379.9766        -932.6643        -176.9357         157.0514         113.8205
     413        -729.9565        3528.0932         471.2281         944.9704        1394.5907        -925.8766        -168.7905         146.5580         107.3874
     414        -729.9569        3528.0932         486.2752         951.9127        1420.6378        -913.7249        -154.2896         127.8757          95.9605
     415        -729.9570        3528.0932         504.6330         960.5288        1452.3033        -898.9331        -136.6232         105.2638          82.1642
     416        -729.9570        3528.0932         504.2442         960.3651        1451.6368        -899.2694        -137.0130         105.7491          82.4617
     417        -729.9570        3528.0932         503.4697         960.0157        1450.2961        -899.9025        -137.7476         106.6881          83.0495
     418        -729.9570        3528.0932         502.4189         959.5382        1448.4717        -900.7532        -138.7872         108.0062          83.8594
     419        -729.9570        3528.0932         501.0903         958.9076        1446.2014        -901.8378        -140.0552         109.6090          84.8394
     420        -729.9570        3528.0932         499.7013         958.2939        1443.7372        -902.9274        -141.4423         111.3985          85.9258
     421        -729.9571        3528.0932         498.2626         957.6264        1441.2802        -904.1186        -142.8054         113.1554          87.0078
     422        -729.9571        3528.0932         497.0171         957.0709        1439.0964        -905.1162        -144.0295         114.7108          87.9701
     423        -729.9572        3528.0932         495.9589         956.6219        1437.2332        -905.9783        -145.0776         116.0203          88.7910
     424        -729.9572        3528.0932         495.2756         956.3217        1436.0217        -906.5167        -145.7729         116.8936          89.3209
     425        -729.9572        3528.0932         495.1407         956.3087        1435.7711        -906.6576        -145.9138         117.0432          89.4022
     426        -729.9573        3528.0932         495.7148         956.5703        1436.7604        -906.1862        -145.3802         116.2861          88.9872
     427        -729.9574        3528.0932         497.0170         957.2071        1439.0015        -905.1574        -144.1603         114.6379          87.9997
     428        -729.9575        3528.0932         498.7542         958.0172        1442.0000        -903.7544        -142.4857         112.4091          86.6515
     429        -729.9575        3528.0932         500.2894         958.7804        1444.6720        -902.5843        -141.0082         110.3750          85.4100
     430        -729.9576        3528.0932         500.8208         959.0479        1445.6555        -902.2410        -140.4733         109.5785          84.9287
     431        -729.9578        3528.0932         499.7673         958.6034        1443.8901        -903.1918        -141.4473         110.6771          85.6081
     432        -729.9580        3528.0932         497.4457         957.6066        1439.9349        -905.2043        -143.6465         113.3305          87.2063
     433        -729.9583        3528.0932         495.5921         956.8464        1436.8107        -906.8809        -145.3659         115.3668          88.4317
     434        -729.9586        3528.0932         496.0136         957.2048        1437.5933        -906.7572        -144.9573         114.5162          87.9190
     435        -729.9589        3528.0932         498.4521         958.5181        1441.8586        -905.0205        -142.6123         111.0700          85.8135
     436        -729.9594        3528.0932         499.2653         959.0947        1443.3541        -904.6528        -141.8233         109.5787          84.9225
     437        -729.9598        3528.0932         496.1524         957.8843        1438.1506        -907.5778        -144.7240         112.8841          86.8893
     438        -729.9605        3528.0932         494.7051         957.6141        1435.6887        -909.1874        -145.9983         113.7905          87.4456
     439        -729.9613        3528.0932         498.0169         959.4449        1441.7324        -907.1265        -142.6269         108.4785          84.2532
     440        -729.9623        3528.0932         494.1107         958.0122        1435.3336        -911.0136        -145.9979         112.0673          86.3840
     441        -729.9634        3528.0932         494.0038         958.6107        1435.2007        -911.8002        -145.8860         110.4183          85.5266
     442        -729.9648        3528.0932         494.5684         959.2361        1436.8622        -912.3934        -144.9526         108.1665          84.0373
     443        -729.9666        3528.0932         486.1749         956.9503        1421.2587        -919.6843        -152.9585         115.5268          89.5206
     444        -729.9684        3528.0932         513.1798         967.6676        1471.7705        -899.8986        -125.9025          83.2201          68.1458
     445        -729.9667        3528.0932         405.3289         928.7365        1269.7930        -982.5428        -232.5746         201.2521         149.7489
     446        -729.9711        3528.0932         501.6321         964.1156        1451.1172        -910.3367        -135.9979          93.1691          74.9857
     447        -729.9712        3528.0932         497.2425         962.7105        1442.8156        -913.7986        -140.4829          98.2763          78.6021
     448        -729.9713        3528.0932         489.9498         960.3933        1428.9351        -919.4789        -148.0027         106.7871          84.5909
     449        -729.9713        3528.0932         482.5624         958.1569        1414.6592        -925.1287        -155.7578         115.4829          90.7665
     450        -729.9713        3528.0932         482.9789         958.2964        1415.4398        -924.7998        -155.3245         115.0006          90.4509
     451        -729.9713        3528.0932         483.8177         958.5878        1416.9706        -924.1052        -154.5330         114.0882          89.8123
     452        -729.9714        3528.0932         484.9659         958.9952        1419.0604        -923.1580        -153.4400         112.7932          88.9369
     453        -729.9714        3528.0932         486.3458         959.5035        1421.5530        -922.0190        -152.1290         111.2688          87.8844
     454        -729.9714        3528.0932         487.8121         960.0464        1424.1874        -920.7977        -150.7429         109.6706          86.8013
     455        -729.9714        3528.0932         489.1715         960.5440        1426.6482        -919.6776        -149.4601         108.1538          85.7762
     456        -729.9714        3528.0932         490.2666         960.9250        1428.6434        -918.7686        -148.4236         106.9444          84.9601
     457        -729.9714        3528.0932         491.0748         961.2577        1430.0522        -918.0856        -147.6844         106.0633          84.3771
     458        -729.9716        3528.0932         491.3463         961.3857        1430.5305        -917.8773        -147.4784         105.7816          84.2306
     459        -729.9716        3528.0932         490.9237         961.2341        1429.7379        -918.2012        -147.9250         106.2472          84.5855
     460        -729.9717        3528.0932         489.7948         960.8463        1427.6245        -919.0863        -149.0435         107.5084          85.5023
     461        -729.9717        3528.0932         488.1212         960.2270        1424.5864        -920.4500        -150.6696         109.3313          86.8041
     462        -729.9719        3528.0932         486.5118         959.6783        1421.6586        -921.8015        -152.2417         111.0543          88.0082
     463        -729.9719        3528.0932         485.6618         959.3120        1420.1965        -922.5231        -152.9673         111.8016          88.5573
     464        -729.9721        3528.0932         486.1479         959.4335        1421.2317        -922.2214        -152.3436         110.9730          87.9919
     465        -729.9724        3528.0932         487.7251         959.9005        1424.3798        -921.1050        -150.5565         108.8173          86.5381
     466        -729.9727        3528.0932         488.9358         960.2911        1426.8247        -920.3083        -149.1503         107.0606          85.3659
     467        -729.9729        3528.0932         488.0829         960.0205        1425.3624        -921.1340        -149.8148         107.6854          85.7267
     468        -729.9733        3528.0932         485.3492         959.1436        1420.3230        -923.4190        -152.3367         110.4345          87.4835
     469        -729.9738        3528.0932         484.1843         959.0131        1417.9637        -924.4239        -153.2935         111.3237          87.9875
     470        -729.9744        3528.0932         486.3439         960.1525        1421.7877        -922.9084        -150.8353         108.1814          85.7810
     471        -729.9750        3528.0932         485.9431         960.1955        1421.3239        -923.6898        -150.5376         107.8038          85.2506
     472        -729.9758        3528.0932         480.8713         958.5533        1412.3971        -928.3365        -154.5226         112.2900          87.9378
     473        -729.9769        3528.0932         482.8070         959.8087        1416.1018        -927.4897        -151.2614         108.2887          84.7891
     474        -729.9782        3528.0932         478.3025         958.5376        1408.6332        -932.2634        -154.5143         111.8140          86.6250
     475        -729.9797        3528.0932         479.0553         959.7504        1408.5973        -931.1819        -152.5670         108.7518          83.9541
     476        -729.9816        3528.0932         468.0755         955.4401        1392.6787        -943.8923        -161.2626         118.7952          89.3102
     477        -729.9835        3528.0932         496.8877         967.5494        1429.7755        -906.6619        -132.7447          81.7379          63.9961
     478        -729.9808        3528.0932         371.9723         919.2924        1250.9744       -1054.3501        -247.1604         224.6684         155.5269
     479        -729.9863        3528.0932         487.4904         960.5504        1414.5674        -912.6464        -140.2128          90.9356          66.2388
     480        -729.9865        3528.0932         481.1477         959.0884        1405.3425        -920.9879        -145.9697          98.2092          71.4284
     481        -729.9866        3528.0932         470.7046         956.7874        1390.1289        -934.8026        -155.4866         110.2978          79.9966
     482        -729.9866        3528.0932         460.3126         954.5498        1374.9795        -948.5915        -165.1625         122.5564          88.6960
     483        -729.9867        3528.0932         460.9755         954.6959        1375.9205        -947.6899        -164.5883         121.8166          88.1741
     484        -729.9866        3528.0932         462.2506         954.9623        1377.7643        -945.9747        -163.4954         120.4242          87.1922
     485        -729.9867        3528.0932         464.0385         955.3420        1380.3666        -943.5930        -161.9483         118.4690          85.7971
     486        -729.9867        3528.0932         466.1667         955.8234        1383.4282        -940.7518        -160.1358         116.1702          84.1544
     487        -729.9867        3528.0932         468.4168         956.3103        1386.6582        -937.7181        -158.2243         113.7345          82.4108
     488        -729.9868        3528.0932         470.5061         956.8314        1389.6161        -934.9291        -156.4378         111.4629          80.8240
     489        -729.9868        3528.0932         472.1642         957.2192        1391.9408        -932.6676        -155.0296         109.6692          79.5579
     490        -729.9868        3528.0932         473.3018         957.5131        1393.4602        -931.0676        -154.1037         108.4654          78.7238
     491        -729.9869        3528.0932         473.6343         957.6528        1393.7732        -930.5231        -153.8458         108.1280          78.5105
     492        -729.9869        3528.0932         472.9218         957.5056        1392.5416        -931.2817        -154.5070         108.9385          79.1144
     493        -729.9870        3528.0932         471.1526         957.1525        1389.7247        -933.4194        -156.0738         110.8760          80.5343
     494        -729.9871        3528.0932         468.6379         956.5466        1385.8896        -936.5225        -158.2510         113.6245          82.4359
     495        -729.9872        3528.0932         466.3572         955.8987        1382.4351        -939.2621        -160.2398         116.1388          84.1609
     496        -729.9874        3528.0932         465.4067         955.3876        1381.0284        -940.1958        -161.0111         117.1404          84.7048
     497        -729.9876        3528.0932         466.5484         955.2654        1382.6780        -938.2981        -159.8995         115.7106          83.5229
     498        -729.9878        3528.0932         469.2111         955.5898        1386.4081        -934.3644        -157.2434         112.2443          81.0683
     499        -729.9880        3528.0932         470.9948         955.8100        1388.6023        -931.4280        -155.1949         109.5442          79.2510
     500        -729.9884        3528.0932         469.3883         955.4581        1385.5991        -932.8922        -156.1258         110.5101          80.1678
     501        -729.9888        3528.0932         465.0834         954.2365        1378.7401        -937.7263        -159.3515         114.3575          83.1226
     502        -729.9893        3528.0932         463.7999         953.2474        1376.6776        -938.5255        -159.8989         114.8151          83.6380
     503        -729.9899        3528.0932         467.4150         953.4831        1381.4742        -932.7122        -155.9416         109.4269          80.1087
     504        -729.9905        3528.0932         466.4817         953.4780        1378.5593        -932.5922        -155.4679         108.3796          80.1000
     505        -729.9915        3528.0932         459.6536         951.0596        1367.6063        -939.7054        -159.7423         113.4529          84.3213
     506        -729.9924        3528.0932         464.5022         950.4651        1374.4298        -931.3884        -153.8635         105.1795          79.1220
     507        -729.9937        3528.0932         457.0081         950.5009        1359.1412        -938.6180        -158.2577         109.6803          83.9377
     508        -729.9952        3528.0932         464.0383         945.7725        1372.1262        -925.7838        -150.7780          99.0563          76.3958
     509        -729.9969        3528.0932         437.7043         955.5214        1316.3336        -958.7419        -169.4219         120.1201          96.2354
     510        -729.9971        3528.0932         508.4180         918.5912        1458.3936        -851.7308        -111.0390          46.0896          35.3168
     511        -729.9993        3528.0932         446.3188         946.9626        1333.6064        -941.6127        -160.3093         107.3517          86.5658
     512        -729.9993        3528.0932         448.2381         946.5422        1337.0439        -938.8719        -158.7913         105.4474          85.1022
     513        -729.9994        3528.0932         451.5920         945.9426        1342.9377        -934.1042        -156.1928         102.1492          82.6107
     514        -729.9994        3528.0932         455.3064         945.3074        1349.4189        -928.8071        -153.2968          98.4976          79.8903
     515        -729.9995        3528.0932         458.1287         944.9723        1354.1945        -924.7808        -151.1630          95.8208          77.8971
     516        -729.9995        3528.0932         459.1246         945.0414        1355.6414        -923.3088        -150.5321          94.9297          77.3538
     517        -729.9995        3528.0932         458.1601         945.6104        1353.4725        -924.6028        -151.4485          96.0081          78.3216
     518        -729.9996        3528.0932         455.6808         946.3406        1348.6447        -927.9428        -153.5421          98.5155          80.3735
     519        -729.9998        3528.0932         452.5497         947.0590        1342.6597        -932.0698        -156.0605         101.5636          82.8450
     520        -729.9999        3528.0932         450.6384         947.1849        1338.9784        -934.2482        -157.4833         103.1915          84.2298
     521        -730.0001        3528.0932         451.5345         946.4296        1340.3894        -932.2155        -156.5372         101.8226          83.3355
     522        -730.0004        3528.0932         454.8284         944.9933        1346.2111        -926.7192        -153.4609          97.8203          80.3927
     523        -730.0006        3528.0932         456.8181         944.1149        1349.4491        -923.1096        -151.3552          95.0812          78.4420
     524        -730.0010        3528.0932         454.1584         944.5320        1343.8517        -925.9084        -153.1783          97.2088          80.2674
