    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     264        -845.7108        4360.9781         495.0267         804.7163         557.7193         122.6445         -41.4461        -586.3351         135.6624
     265        -845.7108        4360.9781         494.9488         804.1797         559.1349         121.5317         -41.5168        -586.1191         137.6330
     266        -845.7109        4360.9781         494.8867         803.7444         560.3753         120.5406         -41.5708        -585.9160         139.3233
     267        -845.7111        4360.9781         494.8496         803.4963         561.2164         119.8361         -41.6082        -585.7527         140.4146
     268        -845.7112        4360.9781         494.8539         803.5312         561.4398         119.5906         -41.6231        -585.6542         140.5983
     269        -845.7112        4360.9781         494.8990         803.9131         560.8685         119.9156         -41.6029        -585.6358         139.6381
     270        -845.7114        4360.9781         494.9610         804.6281         559.4677         120.7873         -41.5583        -585.6937         137.4967
     271        -845.7117        4360.9781         495.0208         805.5594         557.4995         122.0033         -41.5005        -585.7899         134.5809
     272        -845.7119        4360.9781         494.9904         806.3779         555.6020         122.9911         -41.4811        -585.8429         131.8349
     273        -845.7122        4360.9781         494.7643         806.6795         554.6246         122.9887         -41.5390        -585.7278         130.5631
     274        -845.7125        4360.9781         494.2883         806.1741         555.2246         121.4662         -41.6828        -585.3539         131.6919
     275        -845.7130        4360.9781         493.5604         804.9792         557.1074         118.5945         -41.8706        -584.7579         134.7672
     276        -845.7135        4360.9781         492.7323         803.8957         558.5837         115.7177         -41.9935        -584.1445         137.2429
     277        -845.7142        4360.9781         492.0012         803.8811         557.5482         114.5742         -41.9545        -583.7834         136.0415
     278        -845.7150        4360.9781         491.3820         804.9363         554.1166         115.0931         -41.8362        -583.6345         131.3508
     279        -845.7160        4360.9781         490.5623         805.3457         552.2748         114.0662         -41.9198        -583.1572         128.9714
     280        -845.7172        4360.9781         489.2269         803.9799         554.6160         109.0847         -42.2031        -581.9968         132.6687
     281        -845.7186        4360.9781         487.7368         803.2807         555.0459         104.8837         -42.1562        -580.8879         133.5097
     282        -845.7204        4360.9781         486.3142         804.8033         549.4632         104.6759         -41.8587        -580.2767         125.9416
     283        -845.7225        4360.9781         484.0534         803.1000         551.4221          97.6381         -42.3541        -578.4260         129.4800
     284        -845.7251        4360.9781         482.0164         803.1240         549.8228          93.1024         -41.8759        -576.8318         126.4202
     285        -845.7281        4360.9781         479.9710         803.6830         547.0157          89.2142         -42.3467        -575.0412         122.2234
     286        -845.7317        4360.9781         476.3567         800.0717         555.0557          73.9427         -41.4589        -571.5154         130.6339
     287        -845.7355        4360.9781         476.4571         812.4218         518.9904          97.9591         -44.5043        -573.2333          82.6339
     288        -845.7328        4360.9781         462.7805         767.6486         658.3013         -37.6084         -37.1258        -550.2739         254.6272
     289        -845.7406        4360.9781         470.6919         806.4204         529.0822          76.5730         -44.0443        -568.1763          91.5117
     290        -845.7408        4360.9781         470.5701         804.9639         535.0826          71.6638         -43.7624        -567.3586          99.3504
     291        -845.7409        4360.9781         470.5067         802.6833         545.3200          63.5167         -43.2584        -565.9737         112.4624
     292        -845.7410        4360.9781         470.7775         800.6951         556.4008          55.2365         -42.6561        -564.4999         126.0362
     293        -845.7410        4360.9781         470.8546         800.9144         555.9338          55.7155         -42.6717        -564.5701         125.3072
     294        -845.7410        4360.9781         471.0172         801.3400         555.0620          56.6497         -42.7003        -564.7028         123.9025
     295        -845.7411        4360.9781         471.2404         801.9377         553.8397          57.9437         -42.7455        -564.8865         121.9463
     296        -845.7411        4360.9781         471.5263         802.6652         552.4050          59.5087         -42.8013        -565.0989         119.6153
     297        -845.7412        4360.9781         471.8380         803.4583         550.9057          61.1501         -42.8599        -565.3198         117.1529
     298        -845.7412        4360.9781         472.1714         804.2620         549.5410          62.7113         -42.9274        -565.5212         114.8329
     299        -845.7412        4360.9781         472.4832         804.9753         548.4733          64.0012         -42.9832        -565.6761         112.9303
     300        -845.7413        4360.9781         472.7890         805.5999         547.8104          64.9566         -43.0487        -565.7633         111.5524
     301        -845.7413        4360.9781         473.0437         806.0546         547.7615          65.3150         -43.0983        -565.7457         111.0291
     302        -845.7415        4360.9781         473.2196         806.2473         548.5091          64.9023         -43.1369        -565.6062         111.6289
     303        -845.7416        4360.9781         473.2708         806.1401         550.0526          63.6197         -43.1522        -565.3197         113.4001
     304        -845.7417        4360.9781         473.2007         805.7910         552.1487          61.6625         -43.1423        -564.9209         115.9746
     305        -845.7419        4360.9781         473.0255         805.3904         554.1190          59.5674         -43.1220        -564.5032         118.3941
     306        -845.7421        4360.9781         472.7895         805.1974         555.0051          58.1659         -43.1044        -564.1918         119.3329
     307        -845.7424        4360.9781         472.5449         805.4476         554.1084          58.0788         -43.1299        -564.0831         117.8077
     308        -845.7428        4360.9781         472.2748         806.0493         551.6984          59.0767         -43.2335        -564.1454         114.2367
     309        -845.7432        4360.9781         471.8946         806.4692         549.5892          59.6255         -43.4096        -564.1111         111.1842
     310        -845.7437        4360.9781         471.2954         806.1014         550.1066          57.6781         -43.5724        -563.6526         111.7617
     311        -845.7443        4360.9781         470.6334         805.2220         553.3089          53.3693         -43.6039        -562.7532         115.6115
     312        -845.7451        4360.9781         470.2627         805.2251         555.1002          50.4630         -43.4914        -562.0331         116.5848
     313        -845.7460        4360.9781         470.3033         806.7960         552.7748          51.3392         -43.5037        -561.8268         111.3345
     314        -845.7471        4360.9781         469.9193         807.5750         552.4386          49.7443         -43.8511        -561.1407         109.5692
     315        -845.7485        4360.9781         468.5871         806.4078         557.2656          42.0879         -44.0139        -559.4062         115.0413
     316        -845.7501        4360.9781         467.6793         807.8990         553.4141          41.7248         -43.7645        -558.5879         107.4570
     317        -845.7521        4360.9781         466.2472         807.6090         556.2130          34.9196         -44.4419        -556.2428         111.3351
     318        -845.7544        4360.9781         465.3355         809.6270         554.7192          31.6604         -43.2987        -554.1223         103.3472
     319        -845.7571        4360.9781         463.1534         808.1423         562.0447          19.2733         -46.9928        -550.2128         120.7663
     320        -845.7593        4360.9781         463.9508         818.8668         536.4107          36.5750         -35.7474        -550.5126          47.0104
     321        -845.7516        4360.9781         456.5085         792.8122         644.3207         -67.6073         -71.9051        -532.8678         300.3500
     322        -845.7634        4360.9781         459.0085         814.3015         542.8837          19.8402         -40.7279        -545.3781          57.1622
     323        -845.7637        4360.9781         458.9617         813.1462         548.3826          15.3562         -41.9673        -544.5956          71.2537
     324        -845.7640        4360.9781         459.1466         811.5862         557.6300           8.2234         -44.0753        -543.3123          94.8647
     325        -845.7640        4360.9781         459.9818         810.7709         567.4707           1.7040         -46.4055        -542.0453         119.4897
     326        -845.7640        4360.9781         460.0718         810.9819         566.9877           2.2457         -46.3109        -542.1250         118.0805
     327        -845.7641        4360.9781         460.2541         811.3847         566.0698           3.3077         -46.1181        -542.2758         115.3799
     328        -845.7642        4360.9781         460.5142         811.9727         564.7914           4.7783         -45.8582        -542.4824         111.6052
     329        -845.7642        4360.9781         460.8455         812.6876         563.2917           6.5570         -45.5431        -542.7302         107.0991
     330        -845.7643        4360.9781         461.2281         813.4995         561.7440           8.4408         -45.2028        -542.9874         102.3320
     331        -845.7643        4360.9781         461.6268         814.3054         560.3824          10.1928         -44.8850        -543.2208          97.9071
     332        -845.7643        4360.9781         462.0014         815.0241         559.4084          11.5716         -44.6221        -543.3843          94.4017
     333        -845.7643        4360.9781         462.3628         815.6492         558.9307          12.5085         -44.4301        -543.4695          92.0210
     334        -845.7644        4360.9781         462.6629         816.0986         559.1255          12.7646         -44.3576        -543.4428          91.3228
     335        -845.7645        4360.9781         462.8648         816.2943         560.1352          12.1650         -44.4408        -543.2755          92.7206
     336        -845.7645        4360.9781         462.9454         816.2288         561.9225          10.6851         -44.7020        -542.9587          96.3105
     337        -845.7646        4360.9781         462.8855         815.9264         564.1677           8.5626         -45.1262        -542.5422         101.4598
     338        -845.7648        4360.9781         462.7247         815.5973         566.0651           6.5118         -45.5984        -542.1235         106.2929
     339        -845.7650        4360.9781         462.5114         815.4628         566.6391           5.4322         -45.9379        -541.8540         108.2902
     340        -845.7653        4360.9781         462.2989         815.7043         565.3609           5.8316         -45.9699        -541.7974         105.7655
     341        -845.7655        4360.9781         462.0730         816.2235         562.6791           7.3163         -45.6572        -541.8911          99.2884
     342        -845.7658        4360.9781         461.7061         816.5252         560.6678           7.9252         -45.2709        -541.7824          93.6549
     343        -845.7662        4360.9781         461.1614         816.1327         561.6451           5.7064         -45.2716        -541.1624          94.7132
     344        -845.7667        4360.9781         460.6011         815.3203         565.1266           1.3563         -45.9160        -540.1292         102.3263
     345        -845.7673        4360.9781         460.4972         815.5134         566.3215          -0.3432         -46.6365        -539.3670         105.2862
     346        -845.7681        4360.9781         460.7446         817.0019         563.3401           1.8917         -46.4908        -539.0791          96.6540
     347        -845.7689        4360.9781         460.2462         817.4214         563.4155          -0.0981         -45.9664        -538.0079          92.8333
     348        -845.7699        4360.9781         458.7071         816.0979         567.7723          -7.7490         -46.8894        -536.0234         103.6215
     349        -845.7712        4360.9781         457.8827         817.2040         562.1652          -5.7210         -47.5726        -535.3405          93.6858
     350        -845.7728        4360.9781         456.5097         816.6068         567.3080         -14.3857         -46.6978        -532.7366          95.5469
     351        -845.7747        4360.9781         456.2660         818.3500         562.8503         -12.4025         -49.9948        -531.9781          96.8608
     352        -845.7769        4360.9781         453.0260         815.7169         577.5877         -34.2267         -43.3464        -525.7783          84.3175
     353        -845.7786        4360.9781         456.4077         824.3476         532.8707          12.0050         -66.9976        -534.6218         122.2939
     354        -845.7731        4360.9781         439.8109         796.3998         682.6782        -159.6453           1.3053        -491.8559         -12.1764
     355        -845.7822        4360.9781         449.0616         820.0632         541.0277         -13.9060         -63.3325        -528.9818         105.6959
     356        -845.7823        4360.9781         448.6975         819.0630         547.9111         -20.8816         -59.9123        -526.8738         100.6568
     357        -845.7826        4360.9781         448.2445         817.5162         559.7256         -32.5083         -54.0470        -523.3543          92.2163
     358        -845.7827        4360.9781         448.1588         816.3019         572.6591         -44.4845         -47.6244        -519.7281          83.3650
     359        -845.7827        4360.9781         448.2553         816.4897         572.0877         -43.8114         -47.9156        -519.9313          83.8146
     360        -845.7827        4360.9781         448.4480         816.8433         570.9979         -42.4973         -48.4741        -520.3255          84.6682
     361        -845.7827        4360.9781         448.7222         817.3511         569.4810         -40.6655         -49.2602        -520.8705          85.8613
     362        -845.7827        4360.9781         449.0685         817.9715         567.6929         -38.4589         -50.2036        -521.5236          87.2776
     363        -845.7828        4360.9781         449.4406         818.6428         565.8000         -36.1209         -51.2087        -522.2187          88.7783
     364        -845.7828        4360.9781         449.8136         819.3098         564.0445         -33.9133         -52.1701        -522.8770          90.1721
     365        -845.7828        4360.9781         450.1643         819.9264         562.6647         -32.0981         -52.9790        -523.4127          91.2839
     366        -845.7828        4360.9781         450.4669         820.4567         561.7274         -30.7832         -53.5929        -523.7974          92.0237
     367        -845.7830        4360.9781         450.6852         820.8289         561.4995         -30.2728         -53.8886        -523.9468          92.1872
     368        -845.7830        4360.9781         450.7729         820.9944         562.1546         -30.8300         -53.7569        -523.7918          91.6256
     369        -845.7831        4360.9781         450.6949         820.9174         563.7216         -32.5542         -53.1548        -523.3178          90.2885
     370        -845.7832        4360.9781         450.4447         820.6261         565.9099         -35.2017         -52.1758        -522.6113          88.3837
     371        -845.7833        4360.9781         450.0599         820.2567         567.9001         -37.9771         -51.1675        -521.9443          86.5207
     372        -845.7835        4360.9781         449.6419         820.0557         568.5677         -39.6976         -50.6614        -521.6808          85.5342
     373        -845.7837        4360.9781         449.2588         820.1660         567.0617         -39.4511         -51.1293        -522.0714          86.0474
     374        -845.7840        4360.9781         448.9469         820.6040         563.6370         -37.4002         -52.5946        -523.0411          87.9029
     375        -845.7842        4360.9781         448.5513         820.9639         560.3239         -35.6337         -54.2314        -523.8918          89.5401
     376        -845.7846        4360.9781         447.8537         820.7741         559.8677         -37.0808         -54.6622        -523.7578          88.9079
     377        -845.7852        4360.9781         446.9132         820.1612         562.4976         -41.9192         -53.4568        -522.6532          85.9449
     378        -845.7857        4360.9781         446.2084         820.2679         563.5037         -45.1465         -52.5551        -522.2037          84.2911
     379        -845.7864        4360.9781         445.9125         821.6096         559.0220         -42.8941         -54.3798        -523.4298          86.4912
     380        -845.7872        4360.9781         444.9837         822.2460         555.4363         -42.7313         -56.6021        -523.8606          87.1357
     381        -845.7883        4360.9781         442.7012         821.1432         558.2137         -51.2533         -54.8953        -522.0161          82.3967
     382        -845.7896        4360.9781         441.1571         822.2434         552.1904         -50.9626         -56.1514        -523.3389          84.4459
     383        -845.7911        4360.9781         439.4854         822.4088         549.2274         -53.1802         -59.9200        -522.6772          83.0848
     384        -845.7930        4360.9781         437.0085         823.1982         551.4829         -63.6555         -54.1839        -521.8514          79.6782
     385        -845.7952        4360.9781         435.8158         823.3180         529.9332         -45.8039         -77.4004        -523.5255          87.2564
     386        -845.7968        4360.9781         425.5636         824.8648         582.4510        -130.6250         -14.2640        -510.7384          58.3159
     387        -845.7982        4360.9781         431.0226         824.0062         535.5330         -66.4713         -65.8119        -520.3099          80.0520
     388        -845.7982        4360.9781         431.0653         824.2723         536.3477         -67.4240         -65.3730        -520.0239          79.9374
     389        -845.7982        4360.9781         431.1602         824.7621         537.7568         -69.0384         -64.6330        -519.5485          79.7357
     390        -845.7983        4360.9781         431.3159         825.4000         539.3096         -70.7620         -63.8181        -519.0296          79.4846
     391        -845.7983        4360.9781         431.5466         826.0786         540.5243         -71.9630         -63.2126        -518.6527          79.2337
     392        -845.7985        4360.9781         431.8426         826.7086         540.9950         -72.1758         -63.0487        -518.5527          79.0460
     393        -845.7986        4360.9781         432.1472         827.2123         540.5787         -71.3495         -63.3920        -518.7479          78.9515
     394        -845.7987        4360.9781         432.3981         827.5692         539.4758         -69.8507         -64.1149        -519.1314          78.9494
     395        -845.7988        4360.9781         432.5033         827.7942         538.0096         -68.2938         -65.0325        -519.5214          79.0102
     396        -845.7991        4360.9781         432.3397         827.9313         536.9080         -67.8203         -65.6884        -519.6261          79.0725
     397        -845.7993        4360.9781         431.8229         828.0217         536.7990         -69.3520         -65.6595        -519.2200          79.0130
     398        -845.7997        4360.9781         431.0619         828.0814         537.4916         -72.3875         -65.0107        -518.4911          78.7768
     399        -845.8000        4360.9781         430.3718         828.0583         537.5695         -74.5125         -64.6393        -518.1172          78.5156
     400        -845.8005        4360.9781         430.0129         828.0013         535.7615         -73.7240         -65.5543        -518.5067          78.5403
     401        -845.8012        4360.9781         429.8024         828.2309         533.6567         -72.4806         -67.1304        -518.7993          78.9204
     402        -845.8019        4360.9781         428.9062         829.0344         534.0543         -76.3699         -67.2675        -518.0898          78.7940
     403        -845.8029        4360.9781         427.6888         829.8636         534.1528         -80.9500         -66.8162        -517.6827          77.7509
     404        -845.8041        4360.9781         426.7216         830.4050         530.1378         -80.3781         -69.2178        -518.5112          77.5647
     405        -845.8055        4360.9781         424.6754         831.8347         530.9490         -88.7575         -69.3585        -516.0998          77.1012
     406        -845.8073        4360.9781         423.4807         832.0700         525.3434         -86.9713         -70.5728        -517.9868          74.5886
     407        -845.8093        4360.9781         419.5766         834.6531         532.6038        -108.5272         -72.4749        -508.6975          79.7344
     408        -845.8112        4360.9781         420.3507         827.0073         494.4963         -60.4515         -75.5304        -533.8435          57.0643
     409        -845.8063        4360.9781         403.1366         854.4609         604.5007        -249.5520         -73.3410        -441.6779         132.4348
     410        -845.8146        4360.9781         412.6021         827.2835         499.9330         -89.4102         -79.3011        -523.3347          61.1532
     411        -845.8147        4360.9781         412.3209         828.7514         504.5630         -96.3517         -78.7931        -519.4135          64.7996
     412        -845.8149        4360.9781         411.9843         831.4122         512.4705        -107.9299         -77.9582        -512.7930          70.9014
     413        -845.8149        4360.9781         411.9655         834.6578         521.0616        -119.8229         -77.1425        -505.7849          77.2080
     414        -845.8149        4360.9781         412.0536         834.6168         520.6971        -119.1531         -77.2056        -506.1279          76.8515
     415        -845.8149        4360.9781         412.2179         834.5135         519.9929        -117.8527         -77.3164        -506.7898          76.1792
     416        -845.8150        4360.9781         412.4533         834.3845         519.0189        -116.0436         -77.4734        -507.7142          75.2307
     417        -845.8151        4360.9781         412.7546         834.2573         517.8719        -113.8654         -77.6635        -508.8105          74.0990
     418        -845.8151        4360.9781         413.0720         834.1309         516.6509        -111.5659         -77.8649        -509.9766          72.9029
     419        -845.8151        4360.9781         413.4134         834.0556         515.5619        -109.3773         -78.0484        -511.0593          71.7765
     420        -845.8151        4360.9781         413.7155         834.0546         514.6684        -107.5767         -78.2060        -511.9364          70.8553
     421        -845.8151        4360.9781         414.0063         834.1486         514.1187        -106.2483         -78.3151        -512.5493          70.2006
     422        -845.8152        4360.9781         414.2252         834.3724         514.0139        -105.7105         -78.3653        -512.7395          69.9498
     423        -845.8152        4360.9781         414.3370         834.7386         514.4957        -106.2233         -78.3341        -512.3754          70.2266
     424        -845.8153        4360.9781         414.3123         835.2404         515.5789        -107.8823         -78.2119        -511.4190          71.0591
     425        -845.8154        4360.9781         414.1549         835.8229         517.0573        -110.4154         -78.0687        -510.0216          72.2697
     426        -845.8156        4360.9781         413.8846         836.3338         518.3616        -113.0415         -77.9651        -508.6275          73.3919
     427        -845.8157        4360.9781         413.5768         836.5575         518.7531        -114.5802         -78.0288        -507.8661          73.7893
     428        -845.8159        4360.9781         413.2867         836.3458         517.6509        -114.1367         -78.3207        -508.2326          73.0234
     429        -845.8162        4360.9781         413.0074         835.7094         515.2441        -111.9311         -78.7895        -509.6256          71.2789
     430        -845.8165        4360.9781         412.6148         835.0150         512.9257        -110.0962         -79.2247        -510.8908          69.8048
     431        -845.8169        4360.9781         411.9424         834.8023         512.5512        -111.5263         -79.3772        -510.4348          70.0607
     432        -845.8173        4360.9781         411.0712         835.3068         514.2319        -116.3252         -79.3301        -508.1997          71.8395
     433        -845.8179        4360.9781         410.4811         835.9084         514.8173        -119.2824         -79.6730        -506.8648          72.1947
     434        -845.8185        4360.9781         410.3454         835.8073         512.0019        -116.7728         -80.5963        -508.4656          69.5439
     435        -845.8193        4360.9781         409.8939         835.7491         510.5899        -116.6574         -81.0858        -508.7765          68.5092
     436        -845.8202        4360.9781         408.4292         836.7205         513.3953        -124.8282         -81.0394        -504.7538          70.8470
     437        -845.8214        4360.9781         407.5667         836.4469         509.7971        -123.5440         -82.6314        -505.7124          67.0365
     438        -845.8228        4360.9781         406.3015         836.5370         510.1725        -127.8048         -83.1500        -503.9509          68.3850
     439        -845.8245        4360.9781         405.1859         838.6054         510.4740        -133.5217         -84.9738        -500.2963          64.6611
     440        -845.8264        4360.9781         403.9407         834.7166         506.3375        -129.2321         -86.3664        -504.8250          70.5268
     441        -845.8281        4360.9781         399.4319         851.3950         517.4706        -170.5697         -87.8381        -474.5221          41.6012
     442        -845.8240        4360.9781         407.5010         797.1043         472.7508         -47.3522         -99.8627        -571.6175         135.5707
     443        -845.8308        4360.9781         395.3634         849.8346         515.1199        -178.8643         -84.5158        -471.2166          41.4136
     444        -845.8312        4360.9781         396.2079         846.4968         512.0978        -169.9707         -86.6785        -477.9396          47.3672
     445        -845.8314        4360.9781         397.8308         841.0314         507.1095        -154.6483         -90.3781        -489.3376          57.4715
     446        -845.8314        4360.9781         399.9647         835.5928         502.0663        -137.7652         -94.3474        -501.4435          68.2981
     447        -845.8314        4360.9781         399.9276         835.9838         502.3998        -138.6007         -94.1186        -500.7574          67.7113
     448        -845.8314        4360.9781         399.8628         836.7343         503.0427        -140.1888         -93.6776        -499.4444          66.5932
     449        -845.8314        4360.9781         399.7881         837.8043         503.9550        -142.3951         -93.0632        -497.6111          65.0360
     450        -845.8315        4360.9781         399.7072         839.0878         505.0598        -145.0260         -92.3406        -495.4271          63.1615
     451        -845.8315        4360.9781         399.6442         840.4805         506.2472        -147.7952         -91.5864        -493.1205          61.1735
     452        -845.8315        4360.9781         399.6160         841.8043         507.3883        -150.3448         -90.8940        -490.9752          59.3270
     453        -845.8315        4360.9781         399.6463         842.9272         508.3340        -152.3224         -90.3643        -489.2946          57.8522
     454        -845.8316        4360.9781         399.7355         843.7865         509.0598        -153.6398         -90.0210        -488.1526          56.8240
     455        -845.8316        4360.9781         399.9036         844.2537         509.4320        -153.9749         -89.9590        -487.8035          56.4658
     456        -845.8317        4360.9781         400.1509         844.1982         509.3401        -153.0856         -90.2369        -488.4512          56.9600
     457        -845.8317        4360.9781         400.4497         843.5551         508.7245        -150.9304         -90.8659        -490.1290          58.3491
     458        -845.8318        4360.9781         400.7744         842.4638         507.6972        -147.8378         -91.7555        -492.5579          60.4257
     459        -845.8319        4360.9781         400.9958         841.3326         506.5838        -144.9292         -92.6075        -494.8427          62.4456
     460        -845.8320        4360.9781         400.9945         840.7844         505.9551        -143.7559         -93.0021        -495.7563          63.3675
     461        -845.8323        4360.9781         400.6516         841.2634         506.1598        -145.4684         -92.7004        -494.4691          62.4311
     462        -845.8324        4360.9781         400.0214         842.7086         507.2023        -149.8468         -91.8195        -491.2425          59.7395
     463        -845.8326        4360.9781         399.3590         844.0541         508.2044        -154.1817         -91.1721        -488.3131          57.1203
     464        -845.8329        4360.9781         398.9731         843.8210         507.8619        -154.7636         -91.6867        -488.5227          57.0962
     465        -845.8333        4360.9781         398.9781         841.9950         506.0155        -151.0763         -93.3029        -491.8804          59.9755
     466        -845.8336        4360.9781         398.9562         841.3076         504.8821        -149.3210         -94.1879        -493.1122          61.4753
     467        -845.8341        4360.9781         398.4077         843.7236         506.3121        -154.8127         -93.2811        -488.6664          57.9565
     468        -845.8347        4360.9781         397.7667         845.4006         507.2657        -159.3662         -93.4598        -486.0778          55.0960
     469        -845.8356        4360.9781         397.0622         842.0870         504.0308        -154.9311         -95.8780        -490.4209          58.5610
     470        -845.8364        4360.9781         394.8850         842.6429         503.6413        -161.6290         -94.5639        -484.8157          54.3799
     471        -845.8375        4360.9781         392.8044         842.1549         503.5769        -167.3186         -95.6733        -483.3950          50.4496
     472        -845.8387        4360.9781         391.4845         838.1600         498.9854        -162.6917         -96.6525        -483.6641          54.7818
     473        -845.8401        4360.9781         387.4827         847.3702         508.7221        -193.6443         -94.5925        -470.2681          29.7529
     474        -845.8402        4360.9781         388.7560         816.0041         477.7812        -127.5174        -105.8802        -499.9052          88.0899
     475        -845.8420        4360.9781         385.0240         839.5660         499.8966        -184.3905         -96.2257        -472.6697          38.6328
     476        -845.8420        4360.9781         385.1973         839.2225         499.7249        -183.3557         -96.6361        -473.3481          39.4489
     477        -845.8420        4360.9781         385.5119         838.6747         499.4370        -181.5760         -97.3385        -474.5016          40.8373
     478        -845.8420        4360.9781         385.9088         838.1281         499.1668        -179.5687         -98.1142        -475.7492          42.3513
     479        -845.8421        4360.9781         386.3047         837.8516         499.0656        -178.0031         -98.7018        -476.6326          43.4075
     480        -845.8422        4360.9781         386.6081         837.9946         499.2088        -177.3792         -98.8944        -476.8286          43.6224
     481        -845.8423        4360.9781         386.7788         838.5922         499.6112        -177.8668         -98.6386        -476.2651          42.8778
     482        -845.8423        4360.9781         386.7904         839.4325         500.1804        -179.2414         -98.0527        -475.1431          41.4359
     483        -845.8424        4360.9781         386.6364         840.2866         500.7418        -181.1192         -97.3276        -473.8013          39.6814
     484        -845.8425        4360.9781         386.3497         840.6087         501.0147        -182.5743         -96.8851        -472.9561          38.4981
     485        -845.8428        4360.9781         385.9727         839.9949         500.6753        -182.7521         -97.1285        -473.1852          38.6413
     486        -845.8429        4360.9781         385.5449         838.5892         499.8257        -181.7801         -97.9912        -474.2534          39.9041
     487        -845.8431        4360.9781         385.0229         837.4910         499.0818        -181.5039         -98.6560        -474.6627          40.4851
     488        -845.8434        4360.9781         384.3814         837.7156         499.2184        -183.7897         -98.2515        -473.0696          38.6269
     489        -845.8438        4360.9781         383.7821         838.5648         499.9683        -187.1866         -97.3499        -470.9141          35.8235
     490        -845.8442        4360.9781         383.4363         837.7865         499.8325        -187.3102         -97.9079        -471.2878          35.9773
     491        -845.8448        4360.9781         382.9416         836.5205         498.9515        -186.6472         -99.0410        -471.6429          36.5338
     492        -845.8455        4360.9781         381.7341         837.9025         499.5549        -192.2551         -97.7932        -467.6253          31.5484
     493        -845.8463        4360.9781         380.6873         835.8802         498.8003        -192.6184         -98.9810        -468.8979          32.2553
     494        -845.8473        4360.9781         379.3013         836.6849         498.2622        -197.0434         -98.8434        -463.7831          27.5623
